city,city_brewery_count,state,state_brewery_count,bar,brewpub,closed,contract,large,location,micro,nano,planning,proprietor,regional,taproom,college_town,major_city,national_park_vistors,ski_resort,tech_city,total population,% age 21+,% age 65+,% race - white,% race - black,% race - american native,% race  - asian,% race - pacific islander,% race - other,% race - hispanic/latino,% male,2021 median income,region
wheeling,3,west virginia,40,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,27052.0,77.5,23.2,92.3,8.0,2.0,1.5,0.1,2.5,1.7,0.4844373798610084,,south
morgantown,2,west virginia,40,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,30347.0,62.6,9.7,89.8,6.8,1.8,5.1,0.2,3.7,4.1,0.5111872672751837,,south
parkersburg,2,west virginia,40,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,29738.0,75.9,19.7,96.3,3.8,2.6,0.9,0.1,2.0,1.7,0.477907054946533,,south
elkins,2,west virginia,40,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6934.0,74.8,21.0,95.3,3.8,2.9,1.3,0.1,1.7,1.7,0.4839919238534756,,south
berkeley springs,2,west virginia,40,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,south
charles town,2,west virginia,40,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6534.0,71.7,14.5,80.4,15.3,2.8,4.3,0.2,9.4,11.9,0.4874502601775329,,south
summersville,2,west virginia,40,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3431.0,78.4,24.9,98.2,1.1,2.3,1.0,0.1,0.9,1.1,0.4747886913436316,,south
bruceton mills,1,west virginia,40,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,63.0,85.7,31.7,93.7,0.0,4.8,6.3,0.0,0.0,0.0,0.4444444444444444,,south
thomas,1,west virginia,40,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,611.0,81.5,39.8,99.7,0.2,2.3,0.2,0.2,1.1,0.8,0.469721767594108,,south
keyser,1,west virginia,40,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4864.0,69.5,20.2,90.0,12.1,2.8,0.8,0.1,1.9,1.7,0.48046875,,south
rivesville,1,west virginia,40,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,828.0,80.0,24.8,99.3,1.1,3.0,0.6,0.2,1.3,0.5,0.4927536231884058,,south
ghent,1,west virginia,40,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,582.0,79.0,21.8,99.5,0.0,3.6,0.9,0.0,0.9,0.7,0.4243986254295532,,south
westover,1,west virginia,40,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3955.0,80.2,16.7,92.4,7.5,2.9,1.5,0.3,3.3,3.2,0.4877370417193426,,south
rippon,1,west virginia,40,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,south
snowshoe,1,west virginia,40,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,south
clendenin,1,west virginia,40,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,854.0,76.5,21.1,98.1,1.3,2.7,0.9,0.2,1.2,1.1,0.4953161592505855,,south
martinsburg,1,west virginia,40,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18777.0,74.3,16.4,78.5,20.6,2.9,2.4,0.2,5.9,7.5,0.4855408212174468,,south
shepherdstown,1,west virginia,40,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1531.0,61.7,14.0,85.4,14.9,0.8,1.5,0.1,2.7,3.5,0.4670150228608752,,south
terra alta,1,west virginia,40,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1415.0,72.7,16.9,98.4,0.8,2.3,0.2,0.0,1.3,1.4,0.4925795053003534,,south
beckley,1,west virginia,40,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17286.0,75.2,21.0,76.1,23.0,2.4,2.9,0.1,2.3,2.2,0.4785375448339697,,south
maxwelton,1,west virginia,40,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,south
lexington,19,kentucky,58,0,6,0,0,1,0,9,0,2,0,1,0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,south
alexandria,8,kentucky,58,0,0,0,1,0,0,3,0,3,0,1,0,0.0,0.0,0.0,0.0,0.0,10341.0,71.6,15.7,97.5,1.6,2.1,1.3,0.0,1.7,1.1,0.4849627695580698,,south
ludlow,3,kentucky,58,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4385.0,75.9,13.8,96.5,3.4,2.5,1.1,0.2,2.2,2.2,0.4971493728620296,,south
somerset,3,kentucky,58,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11924.0,77.0,21.6,93.3,4.6,2.2,1.0,0.1,4.0,4.6,0.4713183495471318,,south
elizabethtown,2,kentucky,58,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,31394.0,73.8,16.2,82.7,14.6,2.8,4.2,0.5,4.2,5.5,0.4782442504937249,,south
paducah,2,kentucky,58,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,27137.0,75.0,18.8,74.0,25.4,2.6,1.5,0.1,3.6,3.9,0.4697645281350186,,south
cynthiana,1,kentucky,58,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6333.0,74.2,19.0,94.2,6.3,2.1,0.6,0.1,2.3,2.5,0.4666035054476551,,south
prestonsburg,1,kentucky,58,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3681.0,76.6,21.5,98.4,1.2,1.1,1.1,0.0,0.9,1.5,0.4659060038033143,,south
hopkinsville,1,kentucky,58,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,31180.0,72.3,17.4,64.3,34.2,2.3,1.8,0.3,3.9,5.0,0.4734124438742784,,south
harrodsburg,1,kentucky,58,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9064.0,72.5,18.1,89.8,8.9,2.3,0.9,0.1,4.4,4.9,0.4705428067078552,,south
pikeville,1,kentucky,58,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7754.0,74.7,14.6,91.9,5.2,1.9,2.8,0.2,1.9,3.0,0.4878772246582409,,south
reno,19,nevada,51,0,7,0,2,0,0,9,0,1,0,0,0,1.0,1.0,0.0,1.0,0.0,264165.0,74.7,16.1,75.0,4.6,3.5,9.5,1.4,20.0,25.4,0.5072662919008952,35430.0,west
las vegas,13,nevada,51,0,5,0,1,0,0,4,0,3,0,0,0,0.0,1.0,0.0,1.0,0.0,641903.0,73.1,15.5,59.6,15.6,3.0,9.9,1.6,26.8,33.3,0.4949345929213604,32361.0,west
henderson,8,nevada,51,0,1,0,0,0,0,5,0,2,0,0,0,0.0,1.0,0.0,0.0,0.0,317610.0,76.3,20.1,75.2,9.0,2.7,12.7,1.8,13.1,17.9,0.4891313245804603,39200.0,west
sparks,3,nevada,51,0,2,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,108445.0,73.0,15.8,72.2,4.4,3.9,8.9,1.6,24.1,30.1,0.4998017428189404,39903.0,west
carson city,2,nevada,51,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58639.0,77.8,22.1,80.4,2.9,5.2,3.9,0.7,20.7,25.4,0.5135319497262913,,west
virginia city,1,nevada,51,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,787.0,85.3,36.7,95.2,1.0,5.5,1.3,1.0,3.7,3.3,0.4968233799237611,,west
elko,1,nevada,51,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,20564.0,68.7,10.9,78.8,2.3,6.4,2.5,0.5,22.1,30.6,0.5125948259093561,,west
tonopah,1,nevada,51,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2179.0,76.5,17.7,92.7,1.5,5.1,1.9,0.6,8.6,11.1,0.5291418081688848,,west
laughlin,1,nevada,51,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8658.0,84.5,37.6,84.2,6.5,3.5,4.3,1.2,12.2,16.7,0.4996534996534996,,west
boulder city,1,nevada,51,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14885.0,81.4,31.0,93.9,2.0,2.9,3.0,0.6,6.9,9.1,0.4941887806516628,,west
incline village,1,nevada,51,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,9462.0,81.8,26.4,89.3,1.1,1.8,4.2,0.4,15.8,16.0,0.5189177763686325,,west
boise,17,idaho,67,0,5,0,0,1,0,11,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,west
garden city,5,idaho,67,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12316.0,80.0,26.4,89.7,2.4,3.3,2.5,0.5,11.4,13.0,0.4793764209158818,,west
victor,4,idaho,67,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2157.0,68.1,5.6,85.5,0.6,2.2,1.1,0.1,22.9,25.9,0.5275846082522021,,west
coeur d alene,4,idaho,67,0,1,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,west
hailey,3,idaho,67,0,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,9161.0,70.4,14.0,78.1,0.5,2.9,1.9,0.3,27.9,31.3,0.4915402248662809,,west
hayden,3,idaho,67,0,0,0,1,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15570.0,74.3,23.6,96.4,0.7,3.4,2.0,0.4,4.7,5.2,0.4870905587668593,,west
mccall,3,idaho,67,0,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3686.0,77.6,24.3,92.8,0.5,2.4,1.3,0.4,8.0,8.1,0.4972870320130222,,west
nampa,3,idaho,67,0,0,0,0,0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,100200.0,67.9,14.1,84.9,1.7,3.6,2.3,0.8,19.2,25.3,0.4890818363273453,32112.0,west
post falls,3,idaho,67,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,38485.0,70.6,16.0,96.1,1.0,3.9,2.1,0.5,4.7,6.1,0.4888917760166298,,west
sandpoint,2,idaho,67,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,8639.0,75.4,22.6,96.4,0.8,3.1,1.7,0.3,4.5,4.2,0.4735501794189142,,west
meridian,2,idaho,67,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,117635.0,67.8,14.0,92.7,1.8,2.6,4.3,0.6,7.4,9.5,0.4888766098525098,40398.0,west
idaho falls,2,idaho,67,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,64818.0,68.7,15.0,89.1,1.4,3.0,2.3,0.4,12.1,15.5,0.4961276188713012,26720.0,west
ketchum,2,idaho,67,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3555.0,85.7,27.0,95.6,0.5,1.2,2.3,0.3,6.6,5.6,0.49985935302391,,west
pocatello,2,idaho,67,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,56320.0,69.9,14.4,90.6,2.0,4.3,2.9,0.8,7.1,10.3,0.4945667613636363,,west
wallace,2,idaho,67,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,791.0,81.3,23.5,96.1,0.4,6.6,0.8,0.3,2.9,5.2,0.5132743362831859,,west
twin falls,1,idaho,67,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,51807.0,68.6,15.6,87.2,2.4,3.1,3.5,0.6,12.9,17.3,0.4900110023741965,,west
buhl,1,idaho,67,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4558.0,70.8,18.5,84.8,0.9,4.0,0.8,0.2,22.0,28.0,0.4839842035980693,,west
elk river,1,idaho,67,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,139.0,85.6,35.3,99.3,2.2,2.2,0.0,0.0,3.6,2.2,0.5467625899280576,,west
kellogg,1,idaho,67,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2314.0,74.9,20.3,96.2,0.5,5.2,0.5,0.4,3.7,4.5,0.5,,west
priest lake,1,idaho,67,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,west
challis,1,idaho,67,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,902.0,80.4,29.4,96.7,0.4,3.5,0.9,0.3,4.1,6.2,0.5066518847006651,,west
salmon,1,idaho,67,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3119.0,77.0,26.2,96.4,0.8,3.6,0.9,0.2,3.7,3.9,0.4831676819493427,,west
riggins,1,idaho,67,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,372.0,86.0,42.2,97.6,0.5,3.2,0.5,0.3,4.6,4.6,0.4919354838709677,,west
ponderay,1,idaho,67,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1289.0,74.8,20.6,97.4,0.2,2.4,1.6,0.2,3.7,4.2,0.5050426687354539,,west
bonners ferry,1,idaho,67,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2520.0,75.4,26.5,96.5,1.1,3.6,1.1,0.4,3.7,5.0,0.478968253968254,,west
greenville,17,south carolina,79,0,5,0,0,0,0,10,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,70720.0,77.0,14.7,70.8,24.4,1.5,3.0,0.2,6.0,7.0,0.4796238687782805,37393.0,south
lancaster,11,south carolina,79,0,2,0,0,0,0,8,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8460.0,70.0,18.9,46.2,50.1,1.8,1.3,0.1,7.2,8.9,0.4453900709219858,,south
north charleston,8,south carolina,79,0,2,0,0,0,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,114852.0,72.5,11.8,46.0,43.0,2.1,4.0,0.3,12.3,14.0,0.4930780482708181,31725.0,south
greenwood,4,south carolina,79,0,2,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,22545.0,68.4,16.6,46.1,45.6,1.4,1.4,0.1,11.3,12.5,0.4480816145486804,,south
hilton head island,3,south carolina,79,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,37661.0,84.3,39.6,85.6,6.6,1.4,1.2,0.1,12.0,13.4,0.4762751918430206,,south
myrtle beach,3,south carolina,79,0,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,35682.0,81.7,25.4,76.2,15.2,2.1,3.5,0.3,11.2,11.9,0.493666274311978,,south
spartanburg,2,south carolina,79,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,38732.0,71.6,17.4,49.7,46.5,1.5,2.7,0.3,4.9,5.9,0.4526489724259011,,south
bluffton,2,south carolina,79,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,27716.0,72.4,19.0,82.0,10.1,1.8,3.0,0.1,12.7,14.6,0.4803723481021792,,south
rock hill,2,south carolina,79,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,74372.0,72.2,14.9,54.0,40.9,2.1,2.6,0.2,6.6,7.7,0.4644758780186092,32081.0,south
ridgeland,2,south carolina,79,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3758.0,77.7,11.7,41.4,45.3,1.1,1.1,0.3,16.7,19.3,0.596327833954231,,south
greer,2,south carolina,79,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,35308.0,70.9,13.7,69.4,18.0,2.2,6.1,0.1,13.6,15.9,0.4739719043842755,,south
anderson,2,south carolina,79,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,28106.0,70.5,19.5,65.4,32.1,1.6,2.0,0.2,5.5,6.2,0.4479470575677791,,south
boiling springs,1,south carolina,79,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10405.0,70.8,15.0,76.9,16.3,1.9,5.8,0.1,5.5,6.9,0.478135511773186,,south
summerville,1,south carolina,79,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50915.0,72.9,16.3,73.8,23.3,2.6,2.8,0.3,5.6,6.3,0.4714131395463026,,south
johns island,1,south carolina,79,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,south
goose creek,1,south carolina,79,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45946.0,69.4,11.9,68.2,24.3,2.5,5.3,0.4,8.7,9.5,0.5106429286553781,,south
simpsonville,1,south carolina,79,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23354.0,74.0,16.4,73.5,20.8,2.3,3.0,0.2,9.7,10.7,0.4775627301532928,,south
travelers rest,1,south carolina,79,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7788.0,62.1,15.5,84.0,12.8,2.2,3.0,0.2,3.8,5.0,0.4342578325629173,,south
pawleys island,1,south carolina,79,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,130.0,94.6,52.3,99.2,0.0,0.0,2.3,0.8,0.8,0.8,0.4846153846153846,,south
cayce,1,south carolina,79,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,13781.0,76.4,15.5,69.4,24.3,2.4,4.5,0.1,5.8,6.5,0.4832015093244322,,south
north augusta,1,south carolina,79,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,24379.0,75.9,18.7,74.4,21.7,2.2,2.7,0.2,6.1,7.0,0.4749579556175397,,south
taylors,1,south carolina,79,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23222.0,73.9,17.9,76.6,14.2,2.0,4.6,0.2,10.2,11.5,0.4806648867453277,,south
aiken,1,south carolina,79,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,32025.0,77.5,29.3,67.1,30.4,1.8,2.6,0.2,3.5,3.8,0.4510850897736144,,south
fort mill,1,south carolina,79,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24521.0,66.4,11.5,79.4,14.4,2.1,6.6,0.1,6.1,6.8,0.4778353248236205,,south
fayetteville,16,arkansas,45,0,8,1,1,0,0,5,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,93949.0,70.4,10.3,84.8,8.2,4.7,4.4,0.7,7.0,8.6,0.4943852515726618,33056.0,south
little rock,10,arkansas,45,0,5,0,0,0,0,5,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,202591.0,74.0,15.8,48.5,42.3,2.3,4.2,0.1,8.6,10.1,0.4739499780345622,34734.0,south
rogers,6,arkansas,45,0,1,0,0,0,0,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,69908.0,68.8,11.9,73.6,2.5,4.6,3.6,1.6,27.6,33.4,0.4905876294558562,35706.0,south
springdale,4,arkansas,45,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,84161.0,65.1,10.2,58.8,3.3,4.5,2.9,10.7,33.1,39.6,0.4985682204346431,31055.0,south
hot springs national park,2,arkansas,45,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,south
north little rock,2,arkansas,45,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,64591.0,73.8,16.1,50.6,45.2,2.8,1.9,0.1,6.0,7.1,0.4733476800173399,,south
bentonville,2,arkansas,45,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54164.0,68.5,8.2,75.2,4.3,4.5,16.9,0.7,8.3,10.0,0.5002584742633484,,south
harrison,2,arkansas,45,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13069.0,74.4,21.5,96.4,1.0,4.9,1.6,0.1,3.1,3.8,0.4698140638151351,,south
amity,1,arkansas,45,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,681.0,70.0,18.1,95.3,1.0,3.5,0.6,0.0,6.9,7.8,0.4508076358296622,,south
norfork,1,arkansas,45,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,465.0,77.8,29.2,98.1,1.1,3.0,1.3,0.2,0.9,0.9,0.4881720430107527,,south
mountain home,1,arkansas,45,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12825.0,78.9,32.1,96.6,0.9,2.9,1.6,0.1,2.9,3.4,0.4626900584795321,,south
bonnerdale,1,arkansas,45,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,south
paragould,1,arkansas,45,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,29537.0,70.7,16.2,93.1,3.9,3.1,0.8,1.0,3.9,4.4,0.4838676913701459,,south
big flat,1,arkansas,45,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,88.0,76.1,15.9,100.0,0.0,2.3,0.0,0.0,0.0,0.0,0.5113636363636364,,south
eureka springs,1,arkansas,45,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2166.0,86.9,32.4,93.6,1.1,5.8,1.8,0.2,5.7,5.8,0.4695290858725762,,south
fort smith,1,arkansas,45,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,89142.0,72.2,15.9,71.6,11.2,6.8,6.8,0.2,15.5,19.6,0.4855960153463014,26404.0,south
lincoln,15,nebraska,57,0,4,1,0,0,0,8,0,2,0,0,0,0.0,1.0,0.0,0.0,0.0,291082.0,71.1,14.4,85.8,6.8,2.6,5.9,0.2,6.7,8.6,0.5008554290543559,34088.0,midwest
omaha,15,nebraska,57,0,7,0,0,0,0,6,0,2,0,0,0,0.0,1.0,0.0,0.0,0.0,486051.0,71.1,14.0,73.9,14.7,2.9,5.7,0.2,12.3,15.5,0.4931066904501791,36062.0,midwest
hastings,5,nebraska,57,0,1,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,25152.0,70.6,18.2,90.6,2.0,2.2,2.1,0.2,10.8,13.8,0.4895435750636132,,midwest
la vista,3,nebraska,57,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16746.0,73.5,14.3,86.6,6.9,2.2,4.6,0.4,8.3,11.1,0.4850710617460886,,midwest
taylor,3,nebraska,57,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
imperial,3,nebraska,57,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2068.0,71.5,22.3,88.4,0.7,1.6,0.4,0.0,17.3,20.0,0.4695357833655706,,midwest
seward,2,nebraska,57,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7643.0,67.3,18.2,97.2,1.4,1.8,1.0,0.3,2.5,3.8,0.4863273583671333,,midwest
papillion,1,nebraska,57,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24159.0,70.8,15.8,92.2,5.0,2.0,3.1,0.2,5.8,7.6,0.491328283455441,,midwest
ord,1,nebraska,57,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2113.0,74.8,25.7,96.5,0.9,1.3,0.8,0.4,2.9,3.9,0.4822527212494084,,midwest
pawnee city,1,nebraska,57,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,865.0,76.1,29.9,98.2,0.8,1.3,1.0,0.2,1.3,2.3,0.4855491329479768,,midwest
holdrege,1,nebraska,57,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5515.0,73.5,21.3,96.7,0.9,1.5,0.6,0.1,5.0,6.6,0.4915684496826836,,midwest
mc cook,1,nebraska,57,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
plattsmouth,1,nebraska,57,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6544.0,72.2,17.7,96.0,1.0,2.8,0.9,0.3,5.6,6.4,0.5009168704156479,,midwest
grand island,1,nebraska,57,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,53131.0,68.6,14.6,75.6,4.4,3.3,1.8,0.1,25.5,34.3,0.4987483766539308,,midwest
beatrice,1,nebraska,57,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12261.0,75.0,22.9,96.3,2.3,2.3,1.1,0.1,3.0,4.0,0.4859310007340347,,midwest
kearney,1,nebraska,57,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,33790.0,69.6,14.8,91.0,2.4,2.1,2.4,0.2,8.3,10.8,0.4841373187333531,,midwest
north platte,1,nebraska,57,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23390.0,73.5,19.7,93.1,2.6,2.6,1.5,0.1,7.0,10.4,0.493373236425823,,midwest
atkinson,1,nebraska,57,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1306.0,73.7,24.5,96.1,1.0,1.6,0.7,0.0,3.9,3.6,0.4747320061255742,,midwest
valentine,1,nebraska,57,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2633.0,74.9,24.4,89.9,1.0,12.8,0.9,0.2,2.2,3.0,0.4800607671857197,,midwest
alliance,1,nebraska,57,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8151.0,71.9,19.0,89.3,1.5,7.4,1.2,0.1,9.7,14.1,0.4965034965034965,,midwest
ohiowa,1,nebraska,57,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,midwest
